domain,content,symptom,disease_name,source_filename
1,"1. 나이가 들면서 중심와(fovea) 부위의 원추세포(cone cell) 수가 감소하며, 특히 80세 이후에 이러한 감소가 두드러집니다. 2. 막대세포(rod cell) 수도 감소하며, 노인에서는 막대세포와 신경절세포(ganglion cell)가 원추세포보다 더 쉽게 손상됩니다. 3. 원추세포의 외부 분절(outer segment)에서는 광수용체의 원판(disc)이 해체되는 과정이 증가합니다. 4. 시세포의 원판 분해 잔여물인 리포푸신(lipofuscin)이 축적됩니다. 5. 망막색소상피(RPE)의 광수용체 소화 능력이 감소하며, 이는 나이관련 황반변성(ARMD)의 주요 병리적 기전입니다. 6. RPE는 주변부에서 심각하게 소실되며, 중심와에서는 매년 약 0.3%씩 밀도가 감소합니다. 7. RPE 세포의 기저부에서는 기저 주름(basal infolding)이 감소하고, 점차적으로 분리됩니다. 8. 브루크막(Bruch's membrane)에는 비정상적인 물질이 침착되며, 이는 RPE 변성의 결과이자 RPE 변성을 더욱 악화시키는 요인이 됩니다. 9. 브루크막에 축적되는 물질은 RPE에 축적되는 리포푸신과 연관이 있으며, 주로 인지질과 중성지방 같은 지질 물질이 포함됩니다. 10. 브루크막의 교원질층(collagen layer)에서는 확산성 두꺼워짐(diffuse thickening)이 관찰됩니다. 11. 교원질은 주로 제1형 콜라겐(type I collagen)과 콜라겐 섬유(collagen fibril)로 구성되며, 염기친화성 물질(basophilic material)과 광물화된 침착물(mineralized deposits)이 나타납니다. 12. 브루크막의 두꺼워짐은 히알린화(hyalinization)와 국소적인 염기친화성(basophilia)을 동반합니다. 13. 맥락막(choroid)은 얇아지며, 남아있는 혈관들이 더욱 뚜렷하게 보이는 '호랑이 무늬(tigroid fundus)'가 관찰됩니다. 14. 브루크막의 두꺼워짐은 맥락막 모세혈관(choriocapillaris)을 압박하여 모세혈관 사이의 간격이 넓어지고, 중심와 아래(subfoveal)의 치밀한 모세혈관 네트워크의 간격이 증가합니다. 15. 맥락막의 중간층에 위치한 중간 크기의 혈관(medium-sized vessel)은 소실됩니다.",시야 흐림,나이관련 황반변성 (ARMD),cid_21538_1.json
1,"나이관련 황반변성(Age Related Macular Degeneration, ARMD)의 진단을 위해 혈광안저혈관조영술과 인도시아닌그린 형광안저혈관조영술이 사용됩니다. 이 검사에서는 황반 부위에 황백색의 원형 반점이 융기된 형태로 나타나는 것이 관찰됩니다. 또한, 출혈과 색소침착이 동반되어 나타날 수 있습니다.",출혈|색소침착,"황반변성(Age Related Macular Degeneration, ARMD)",cid_21539_1.json
1,"1. 비삼출성(건성) 나이관련 황반변성의 경우, 삼출성(습성)으로 진행할 가능성이 있으므로 환자에게 새로운 증상이 나타날 경우 즉시 검사를 받도록 교육해야 합니다. 2. 비삼출성(건성) 환자에게는 항산화 비타민 복용을 권장하며, 고혈압과 고지혈증을 적극적으로 치료해야 합니다. 3. 비삼출성(건성) 환자는 금연을 실천하고, 자외선 차단 안경을 착용하여 눈을 보호해야 합니다. 4. 삼출성(습성) 나이관련 황반변성의 경우, 시력을 보존하기 위해 열레이저 광응고술을 시행할 수 있습니다. 5. 삼출성(습성) 환자에게는 경동공온열요법이나 광역학요법을 적용할 수 있습니다. 6. 삼출성(습성) 치료에는 방사선치료나 수술적 방법도 고려될 수 있습니다. 7. 최근에는 신생혈관 생성을 억제하는 항-혈관내피세포성장인자(anti-VEGF) 약물을 안구 내에 주사하여 치료하는 방법이 널리 사용되고 있습니다. 8. 삼출성(습성) 환자에게는 항체 주사나 유리체 절제술과 같은 추가적인 치료법도 적용될 수 있습니다.",시야 흐림,황반변성|녹내장|당뇨병성 망종증|백내장,cid_21540_1.json
1,"날파리증은 유리체 내 부유물로 인해 자각적으로 눈앞에 부유물이 보이는 증상입니다. 이 증상은 주로 뒤유리체박리가 발생할 때 갑작스럽게 나타날 수 있으며, 가벼운 유리체 출혈이나 포도막염이 있을 때도 동반될 수 있습니다. 날파리증 자체는 일반적으로 시력에 큰 영향을 미치지 않지만, 민감한 사람들에게는 상당한 불편감을 유발할 수 있습니다.",눈앞에 부유물,뒤유리체박리|유리체 출혈|포도막염,cid_21541_1.json
1,"날파리증(비문증)은 유리체라는 눈 속의 투명한 젤리 같은 조직이 변성되면서 발생하는 증상입니다. 유리체가 변성되면 점차 묽어지고, 내부의 섬유소가 뭉치면서 실 모양, 거미줄 모양, 또는 검은 점처럼 보이는 현상이 나타납니다. 1. 가장 흔한 원인은 유리체의 노화로 인한 변성입니다. 이는 나이가 들면서 자연스럽게 발생할 수 있으며, 근시가 있는 경우에도 유리체 변성이 촉진될 수 있습니다. 또한, 염증으로 인해 유리체가 망막으로부터 분리되는 유리체 박리가 발생하면서 날파리증이 나타날 수 있습니다. 2. 드물게, 망막에 열공(작은 구멍)이 생기면서 망막 조직이 떨어져 나와 부유하거나, 출혈이 발생하여 날파리증 증상이 나타날 수 있습니다. 3. 근시가 심한 경우에는 유리체 변성이 더 일찍, 즉 어린 나이부터 발생할 가능성이 있습니다.",비문증|부유|출혈,날파리증|백내장,cid_21542_1.json
1,"날파리증(비문증, myodesopsia, myiodesopsia)의 진단을 위해 망막검사가 필요합니다. 이 검사는 신동제를 투여한 후 시행됩니다. 이를 통해 당뇨병성 망막병증, 고혈압성 망막병증, 망막열공으로 인한 유리체 출혈, 그리고 포도막염과 같은 질환들을 감별할 수 있습니다. 또한, 망막열공의 존재 여부를 확인하는 데에도 사용됩니다.",,,cid_21544_1.json
1,"날파리증은 자연적으로 치유될 가능성이 있으며, 일반적으로 시력에 큰 영향을 미치지 않으므로 환자에게 심리적 안정을 유도하며 경과를 관찰하는 것이 중요합니다. 만약 떠다니는 물체의 크기가 커지거나 개수가 증가하여 시력 장애가 심각해지는 경우, 유리체절제술을 고려할 수 있습니다.",시력 장애,녹내장,cid_21545_1.json
1,"1. 당뇨병성 망막병증은 당뇨병으로 인해 발생하는 망막의 이상 상태를 의미합니다. 2. 수정체에서는 다음과 같은 변화가 나타날 수 있습니다: 드물게 발생하는 진성 당뇨백내장(true diabetic cataract), 당뇨병 환자에서 흔히 관찰되는 노인성 백내장(senile cataract in DM), 그리고 수정체 굴절력의 갑작스러운 변화(sudden changes in the refraction of lens)가 포함됩니다. 3. 홍채에서는 루벨로시스 홍채염(rubellosis iridis)과 대광반사 감소가 관찰될 수 있습니다. 4. 외안근 마비(EOM palsy)는 주로 제3번 뇌신경 마비(oculomotor nerve palsy)로 나타날 수 있습니다. 5. 홍채모양체염(iridocyclitis)은 홍채와 모양체에 염증이 발생하는 상태를 의미합니다. 6. 시신경병증(optic neuropathy)은 시신경의 손상으로 인해 시력 저하가 발생하는 상태를 나타냅니다.",시력 저하|안구 통증|안구 통증,당뇨병성 망막병증|진성 당뇨백내장|노인성 백내장|루벨로시스 홍채염|대광반사 감소|제3번 뇌신경 마비|홍채모양체염|시신경병증,cid_21547_1.json
1,"1. 당뇨망막병증은 실명을 초래하는 가장 흔한 원인 중 하나로, 망막병증의 심각도는 당뇨병의 유병 기간과 밀접한 연관이 있습니다. 2. 당뇨병 초기부터 적절한 치료를 받은 환자에서는 망막병증이 늦게 나타나는 경향이 있지만, 당뇨병의 심각도와 망막병증의 정도가 반드시 일치하지는 않습니다. 3. 당뇨망막병증은 망막의 미세순환장애로 인해 발생합니다. 4. 시력은 망막병증의 정도를 평가하는 지표로 적합하지 않습니다. 중심부에 병변이 없으면 시력이 양호할 수 있지만, 중심부에 국한된 경증의 망막병증에서도 시력이 크게 저하될 수 있습니다. 5. 망막병증은 신병증보다 먼저 나타나는 경향이 있습니다. 6. 망막병증은 신생혈관의 유무에 따라 비증식성 망막병증과 증식성 망막병증으로 분류됩니다. 7. 망막병증은 주로 후극부 망막의 모세혈관을 침범합니다. 8. 비관류 영역(noneperfusion area)은 주로 망막의 중간 주변부(midperiphery)에 발생합니다. 9. 망막병증이 발생하기 전에 당뇨병을 철저히 관리하는 것이 중요하며, 일단 망막병증이 발생한 이후에는 당뇨병 관리를 잘하더라도 망막병증의 진행에 큰 영향을 미치지 못합니다. 10. 당뇨병 환자의 약 85%에서 망막병증이 발생하며, 일부 환자에서는 30년 이상 당뇨병을 앓아도 망막병증이 나타나지 않을 수 있습니다. 11. 증식성 망막병증(proliferative retinopathy)이 있는 제1형 당뇨병 환자의 절반은 5년 이내에 실명에 이를 수 있습니다. 12. 제1형 당뇨병 환자는 진단 후 5년 이내에는 증식성 망막병증이 잘 발생하지 않지만, 20년 후에는 약 50%에서 증식성 망막병증이 발생합니다. 13. 제2형 당뇨병 환자는 진단 당시 약 20%에서 망막병증이 발견되며, 20년 후에는 약 25%에서 망막병증이 나타납니다.",시력 저하,망막병증|당뇨망막병증|증식성 망막병증|당뇨병|제1형 당뇨병|제2형 당뇨병,cid_21548_1.json
1,"1. 제1기에서는 안구 후극부에 주로 미세동맥류(microaneurysm)가 나타나며, 정맥이 확장되고 구불구불하게 사행하는 양상을 보입니다. 2. 제2기에서는 황반 부근에 소출혈(microhemorrhage)이 관찰됩니다. 3. 제3기에서는 면화반(cotton wool spot)이 나타나며, 이는 고혈압이 동반된 상태를 의미합니다. 4. 제4기에서는 정맥이 더욱 확장되고, 구슬 모양(beading)과 정맥벽의 비후(sheathing)가 관찰되며, 정맥 폐쇄와 출혈이 발생하고, 신생혈관이 형성됩니다. 5. 제5기에서는 초자체 내 출혈이 발생하며, 신생혈관이 다수 형성되어 증식성 망막병증이 진행됩니다. 이로 인해 시력 소실과 망막박리가 동반될 수 있습니다.",시력 소실|망막박리,증식성 망막병증|녹내장,cid_21549_1.json
1,"췌장에서 분비되는 인슐린의 부족 또는 인슐린 저항성으로 인해 발생하는 당뇨병은 혈당 조절의 어려움을 초래하며, 이로 인해 다양한 합병증이 발생할 수 있습니다. 그 중 당뇨망막병증은 당뇨병의 미세혈관 합병증으로, 망막의 혈관 손상으로 인해 시력 저하를 유발할 수 있는 심각한 상태입니다. 당뇨망막병증의 치료 방법 중 하나로 사용되는 범망막광응고술(Panretinal photocoagulation, PRP)은 레이저를 이용하여 망막의 비정상적인 신생혈관을 억제하고, 망막의 산소 요구량을 감소시키는 치료법입니다. 이 치료는 주로 증식성 당뇨망막병증(Proliferative diabetic retinopathy, PDR) 환자에게 적용됩니다. PRP는 레이저를 통해 망막 주변부에 작은 응고 반점을 만들어 비정상적인 혈관의 성장을 억제합니다. 이 과정에서 망막의 비정상적인 신생혈관이 퇴행하도록 유도하며, 망막 중심부의 산소 공급을 개선하여 시력을 보호하는 데 기여합니다. 치료 과정 중 환자는 레이저로 인한 통증을 느낄 수 있으므로 국소 마취를 시행할 수 있습니다. 또한, 치료 후 일시적인 시력 저하, 야간 시력 감소, 주변 시야 손실 등의 부작용이 발생할 수 있으나, 이는 대부분 시간이 지나면서 호전됩니다. PRP는 당뇨망막병증의 진행을 늦추고 실명을 예방하는 데 효과적인 치료법으로, 적절한 시기에 시행될 경우 환자의 시력을 장기적으로 보존하는 데 중요한 역할을 합니다.",시력 저하|야간 시력 감소|주변 시야 손실,당뇨병|당뇨망막병증|증식성 당뇨망막병증,cid_21550_1.json
1,"망막색소상피(Retina pigment epithelium)는 망막의 중요한 구조로, 빛을 감지하는 세포들을 지지하고 영양을 공급하며, 빛의 산란을 방지하는 역할을 합니다. 빛수용체(Photoreceptor)는 빛을 감지하는 세포로, 막대세포와 원뿔세포로 나뉩니다. 1) 막대세포(Rod cell)는 어두운 환경에서 빛을 감지하는 데 특화되어 있으며, 주로 암반응에 관여합니다. 이 세포는 초록색 파장(505 nm)에서 가장 민감하게 반응합니다. 2) 원뿔세포(Cone cell)는 밝은 환경에서 빛을 감지하며, 다양한 파장의 빛을 탐지할 수 있어 색을 구분하는 데 중요한 역할을 합니다. 망막은 내층(Inner layer)과 외층(Outer layer)으로 구성되어 있으며, 각각의 층은 서로 다른 기능과 구조적 특징을 가지고 있습니다. 교세포(Glial cell)는 망막 내에서 신경세포를 지지하고, 대사적 및 구조적 안정성을 제공하며, 신경계의 항상성을 유지하는 데 중요한 역할을 합니다.",,,cid_21551_1.json
1,"망막내층은 4종의 신경세포와 뮬러세포라는 교세포로 구성되어 있습니다. 1. 수평세포 (Horizontal cell): 망막내층에서 가장 외측에 위치하며, 시세포로부터 받은 정보를 횡적으로 연결하는 역할을 합니다. 2. 두극세포 (Bipolar cell): 내망상층과 외망상층 양쪽으로 돌기를 뻗어 신호를 전달받는 역할을 합니다. 3. 무축삭세포 (Amacrine cell): 망막내층에서 가장 내측에 위치하며, 두극세포와 연접하여 신경 기능을 수행합니다. 이 세포의 정확한 기능은 아직 명확히 밝혀지지 않았으나, 빛의 강도를 감지하거나 상의 움직임을 검증하는 역할을 할 것으로 추정됩니다. 4. 뮬러세포 (Müller cell): 망막의 교세포로서, 망막 구조를 지지하고 대사적 환경을 유지하는 데 중요한 역할을 합니다.",,,cid_21553_1.json
1,"망막박리는 망막의 두 층, 즉 안쪽의 감각신경망막층과 바깥쪽의 색소상피세포층이 분리되는 상태를 의미합니다.",,,cid_21555_1.json
1,"망막박리의 흔한 위험인자로는 노화, 백내장 수술 이력, 국소 망막 위축, 근시(특히 안축 외상과 관련된 경우)가 포함됩니다. 덜 흔한 위험인자로는 선천성 안질환, 당뇨망막병증, 망막박리의 가족력, 유전성 유리체망막병증, 미숙아 출생, 포도막염 등이 있습니다.",,백내장|당뇨망막병증|유리체망막병증|포도막염,cid_21556_1.json
1,"망막박리는 망막이 정상 위치에서 분리되는 상태를 의미하며, 크게 세 가지 유형으로 분류됩니다. 1. 열공망막박리 (Rhegmatogenous Retinal Detachment) 이 유형은 망막에 열공, 즉 구멍이 생기는 것이 주요 원인입니다. 고도근시 환자에서 발생 위험이 높으며, 망막 주변부의 변성이나 외상도 주요 위험 요인으로 작용합니다. 망막에 생긴 열공을 통해 유리체가 변성되면서 액화된 유리체가 망막 아래로 유입되고, 이로 인해 망막이 분리됩니다. 2. 비열공망막박리 (Non-Rhegmatogenous Retinal Detachment) 이 유형은 열공 없이 발생하며, 두 가지 하위 유형으로 나뉩니다. (1) 견인망막박리 (Tractional Retinal Detachment) 섬유조직이 망막을 당기면서 망막이 분리됩니다. 주로 당뇨망막병증과 같은 질환에서 발생하는 경우가 많습니다. (2) 삼출망막박리 (Exudative Retinal Detachment) 망막층 사이에 삼출액이 고이면서 망막이 분리됩니다. 염증, 종양, 또는 혈관 이상과 같은 원인으로 인해 삼출액이 축적될 수 있습니다.",시야 흐림,녹내장|당뇨망막병증|백내장|염증|종양|혈관 이상,cid_21557_1.json
